date,store_nbr,transaction_aug
2014-11-16,35,740
2014-11-16,36,233
2014-11-16,37,748
2014-11-16,38,773
2014-11-16,39,925
2014-11-16,40,794
2014-11-16,41,298
2014-11-16,43,1
2014-11-16,44,64
2014-11-16,45,940
2014-11-16,46,276
2014-11-16,47,561
2014-11-16,48,390
2014-11-16,49,360
2014-11-16,50,462
2014-11-16,51,854
2014-11-16,53,804
2014-11-16,54,455
2014-11-17,1,407
2014-11-17,2,922
2014-11-17,3,414
2014-11-17,4,377
2014-11-17,5,886
2014-11-17,6,414
2014-11-17,7,498
2014-11-17,8,872
2014-11-17,9,420
2014-11-17,10,626
2014-11-17,11,745
2014-11-17,12,253
2014-11-17,13,850
2014-11-17,14,734
2014-11-17,15,204
2014-11-17,16,959
2014-11-17,17,570
2014-11-17,18,116
2014-11-17,19,546
2014-11-17,23,164
2014-11-17,24,820
2014-11-17,25,98
2014-11-17,26,820
2014-11-17,27,270
2014-11-17,28,30
2014-11-17,30,651
2014-11-17,31,983
2014-11-17,32,242
2014-11-17,33,727
2014-11-17,34,684
2014-11-17,35,534
2014-11-17,36,149
2014-11-17,37,38
2014-11-17,38,679
2014-11-17,39,212
2014-11-17,40,450
2014-11-17,41,633
2014-11-17,43,293
2014-11-17,44,502
2014-11-17,45,26
2014-11-17,46,402
2014-11-17,47,439
2014-11-17,48,852
2014-11-17,49,192
2014-11-17,50,143
2014-11-17,51,766
2014-11-17,53,41
2014-11-17,54,40
2014-11-18,1,293
2014-11-18,2,908
2014-11-18,3,629
2014-11-18,4,663
2014-11-18,5,208
2014-11-18,6,28
2014-11-18,7,800
2014-11-18,8,239
2014-11-18,9,317
2014-11-18,10,392
2014-11-18,11,291
2014-11-18,12,712
2014-11-18,13,389
2014-11-18,14,918
2014-11-18,15,221
2014-11-18,16,236
2014-11-18,17,233
2014-11-18,18,541
2014-11-18,19,93
2014-11-18,23,227
2014-11-18,24,6
2014-11-18,25,985
2014-11-18,26,737
2014-11-18,27,131
2014-11-18,28,504
2014-11-18,30,971
2014-11-18,31,528
2014-11-18,32,139
2014-11-18,33,929
2014-11-18,34,740
2014-11-18,35,517
2014-11-18,36,157
2014-11-18,37,169
2014-11-18,38,120
2014-11-18,39,25
2014-11-18,40,555
2014-11-18,41,799
2014-11-18,43,720
2014-11-18,44,321
2014-11-18,45,644
2014-11-18,46,800
2014-11-18,47,385
2014-11-18,48,910
2014-11-18,49,75
2014-11-18,50,930
2014-11-18,51,232
2014-11-18,53,219
2014-11-18,54,854
2014-11-19,1,198
2014-11-19,2,415
2014-11-19,3,852
2014-11-19,4,153
2014-11-19,5,909
2014-11-19,6,652
2014-11-19,7,970
2014-11-19,8,93
2014-11-19,9,551
2014-11-19,10,821
2014-11-19,11,102
2014-11-19,12,815
2014-11-19,13,225
2014-11-19,14,488
2014-11-19,15,918
2014-11-19,16,398
2014-11-19,17,871
2014-11-19,18,971
2014-11-19,19,663
2014-11-19,23,263
2014-11-19,24,230
2014-11-19,25,539
2014-11-19,26,903
2014-11-19,27,359
2014-11-19,28,82
2014-11-19,30,911
2014-11-19,31,117
2014-11-19,32,870
2014-11-19,33,543
2014-11-19,34,550
2014-11-19,35,467
2014-11-19,36,149
2014-11-19,37,176
2014-11-19,38,751
2014-11-19,39,138
2014-11-19,40,17
2014-11-19,41,641
2014-11-19,43,26
2014-11-19,44,8
2014-11-19,45,977
2014-11-19,46,920
2014-11-19,47,285
2014-11-19,48,714
2014-11-19,49,99
2014-11-19,50,218
2014-11-19,51,177
2014-11-19,53,459
2014-11-19,54,379
2014-11-20,1,744
2014-11-20,2,725
2014-11-20,3,325
2014-11-20,4,769
2014-11-20,5,656
2014-11-20,6,243
2014-11-20,7,144
2014-11-20,8,291
2014-11-20,9,467
2014-11-20,10,39
2014-11-20,11,530
2014-11-20,12,856
2014-11-20,13,587
2014-11-20,14,951
2014-11-20,15,785
2014-11-20,16,611
2014-11-20,17,849
2014-11-20,18,232
2014-11-20,19,483
2014-11-20,23,657
2014-11-20,24,641
2014-11-20,25,318
2014-11-20,26,612
2014-11-20,27,586
2014-11-20,28,466
2014-11-20,30,747
2014-11-20,31,537
2014-11-20,32,973
2014-11-20,33,145
2014-11-20,34,540
2014-11-20,35,81
2014-11-20,36,960
2014-11-20,37,480
2014-11-20,38,222
2014-11-20,39,341
2014-11-20,40,49
2014-11-20,41,582
2014-11-20,43,686
2014-11-20,44,553
2014-11-20,45,118
2014-11-20,46,424
2014-11-20,47,511
2014-11-20,48,658
2014-11-20,49,68
2014-11-20,50,196
2014-11-20,51,909
2014-11-20,53,582
2014-11-20,54,539
2014-11-21,1,863
2014-11-21,2,636
2014-11-21,3,172
2014-11-21,4,183
2014-11-21,5,975
2014-11-21,6,833
2014-11-21,7,230
2014-11-21,8,304
2014-11-21,9,150
2014-11-21,10,928
2014-11-21,11,750
2014-11-21,12,797
2014-11-21,13,866
2014-11-21,14,725
2014-11-21,15,590
2014-11-21,16,529
2014-11-21,17,182
2014-11-21,18,284
2014-11-21,19,857
2014-11-21,23,331
2014-11-21,24,941
2014-11-21,25,763
2014-11-21,26,948
2014-11-21,27,780
2014-11-21,28,841
2014-11-21,30,856
2014-11-21,31,396
2014-11-21,32,715
2014-11-21,33,78
2014-11-21,34,122
2014-11-21,35,769
2014-11-21,36,11
2014-11-21,37,42
2014-11-21,38,581
2014-11-21,39,633
2014-11-21,40,575
2014-11-21,41,715
2014-11-21,43,985
2014-11-21,44,883
2014-11-21,45,675
2014-11-21,46,308
2014-11-21,47,692
2014-11-21,48,400
2014-11-21,49,398
2014-11-21,50,826
2014-11-21,51,9
2014-11-21,53,447
2014-11-21,54,271
2014-11-22,1,884
2014-11-22,2,908
2014-11-22,3,756
2014-11-22,4,957
2014-11-22,5,810
2014-11-22,6,910
2014-11-22,7,587
2014-11-22,8,764
2014-11-22,9,876
2014-11-22,10,456
2014-11-22,11,5
2014-11-22,12,950
2014-11-22,13,272
2014-11-22,14,842
2014-11-22,15,271
2014-11-22,16,28
2014-11-22,17,82
2014-11-22,18,255
2014-11-22,19,305
2014-11-22,23,802
2014-11-22,24,892
2014-11-22,25,663
2014-11-22,26,812
2014-11-22,27,594
2014-11-22,28,250
2014-11-22,30,199
2014-11-22,31,892
2014-11-22,32,764
2014-11-22,33,664
2014-11-22,34,94
2014-11-22,35,514
2014-11-22,36,553
2014-11-22,37,987
2014-11-22,38,51
2014-11-22,39,593
2014-11-22,40,421
2014-11-22,41,464
2014-11-22,43,517
2014-11-22,44,625
2014-11-22,45,199
2014-11-22,46,484
2014-11-22,47,728
2014-11-22,48,122
2014-11-22,49,382
2014-11-22,50,936
2014-11-22,51,981
2014-11-22,53,510
2014-11-22,54,591
2014-11-23,1,733
2014-11-23,2,48
2014-11-23,3,428
2014-11-23,4,170
2014-11-23,5,32
2014-11-23,6,88
2014-11-23,7,224
2014-11-23,8,3
2014-11-23,9,294
2014-11-23,10,984
2014-11-23,11,156
2014-11-23,12,859
2014-11-23,13,109
2014-11-23,14,857
2014-11-23,15,52
2014-11-23,16,295
2014-11-23,17,800
2014-11-23,18,986
2014-11-23,19,846
2014-11-23,23,361
2014-11-23,24,827
2014-11-23,25,654
2014-11-23,26,774
2014-11-23,27,607
2014-11-23,28,771
2014-11-23,30,352
2014-11-23,31,30
2014-11-23,32,399
2014-11-23,33,40
2014-11-23,34,471
2014-11-23,35,66
2014-11-23,36,482
2014-11-23,37,187
2014-11-23,38,421
2014-11-23,39,958
2014-11-23,40,856
2014-11-23,41,702
2014-11-23,43,800
2014-11-23,44,362
2014-11-23,45,798
2014-11-23,46,158
2014-11-23,47,708
2014-11-23,48,823
2014-11-23,49,331
2014-11-23,50,660
2014-11-23,51,885
2014-11-23,53,96
2014-11-23,54,122
2014-11-24,1,468
2014-11-24,2,255
2014-11-24,3,300
2014-11-24,4,401
2014-11-24,5,87
2014-11-24,6,427
2014-11-24,7,931
2014-11-24,8,425
2014-11-24,9,63
2014-11-24,10,843
2014-11-24,11,422
2014-11-24,12,528
2014-11-24,13,963
2014-11-24,14,119
2014-11-24,15,528
2014-11-24,16,872
2014-11-24,17,19
2014-11-24,18,307
2014-11-24,19,674
2014-11-24,23,462
2014-11-24,24,209
2014-11-24,25,677
2014-11-24,26,344
2014-11-24,27,10
2014-11-24,28,832
2014-11-24,30,955
2014-11-24,31,792
2014-11-24,32,559
2014-11-24,33,467
2014-11-24,34,436
2014-11-24,35,419
2014-11-24,36,539
2014-11-24,37,943
2014-11-24,38,852
2014-11-24,39,549
2014-11-24,40,900
2014-11-24,41,168
2014-11-24,43,573
2014-11-24,44,176
2014-11-24,45,824
2014-11-24,46,240
2014-11-24,47,106
2014-11-24,48,845
2014-11-24,49,264
2014-11-24,50,371
2014-11-24,51,182
2014-11-24,53,9
2014-11-24,54,693
2014-11-25,1,191
2014-11-25,2,381
2014-11-25,3,163
2014-11-25,4,223
2014-11-25,5,317
2014-11-25,6,407
2014-11-25,7,103
2014-11-25,8,365
2014-11-25,9,611
2014-11-25,10,729
2014-11-25,11,391
2014-11-25,12,959
2014-11-25,13,651
2014-11-25,14,576
2014-11-25,15,4
2014-11-25,16,619
2014-11-25,17,92
2014-11-25,18,329
2014-11-25,19,448
2014-11-25,23,353
2014-11-25,24,478
2014-11-25,25,163
2014-11-25,26,794
2014-11-25,27,255
2014-11-25,28,227
2014-11-25,30,666
2014-11-25,31,858
2014-11-25,32,182
2014-11-25,33,197
2014-11-25,34,140
2014-11-25,35,915
2014-11-25,36,634
2014-11-25,37,86
2014-11-25,38,363
2014-11-25,39,486
2014-11-25,40,913
2014-11-25,41,23
2014-11-25,43,961
2014-11-25,44,722
2014-11-25,45,512
2014-11-25,46,450
2014-11-25,47,922
2014-11-25,48,494
2014-11-25,49,322
2014-11-25,50,355
2014-11-25,51,923
2014-11-25,53,255
2014-11-25,54,175
2014-11-26,1,184
2014-11-26,2,289
2014-11-26,3,865
2014-11-26,4,963
2014-11-26,5,667
2014-11-26,6,707
2014-11-26,7,41
2014-11-26,8,865
2014-11-26,9,218
2014-11-26,10,533
2014-11-26,11,55
2014-11-26,12,443
2014-11-26,13,890
2014-11-26,14,556
2014-11-26,15,303
2014-11-26,16,465
2014-11-26,17,881
2014-11-26,18,763
2014-11-26,19,977
2014-11-26,23,757
2014-11-26,24,413
2014-11-26,25,225
2014-11-26,26,282
2014-11-26,27,646
2014-11-26,28,237
2014-11-26,30,732
2014-11-26,31,538
2014-11-26,32,835
2014-11-26,33,121
2014-11-26,34,495
2014-11-26,35,243
2014-11-26,36,110
2014-11-26,37,106
2014-11-26,38,474
2014-11-26,39,608
2014-11-26,40,917
2014-11-26,41,259
2014-11-26,43,402
2014-11-26,44,851
2014-11-26,45,585
2014-11-26,46,985
2014-11-26,47,411
2014-11-26,48,79
2014-11-26,49,571
2014-11-26,50,129
2014-11-26,51,874
2014-11-26,53,329
2014-11-26,54,463
2014-11-27,1,717
2014-11-27,2,697
2014-11-27,3,931
2014-11-27,4,180
2014-11-27,5,916
2014-11-27,6,581
2014-11-27,7,148
2014-11-27,8,923
2014-11-27,9,569
2014-11-27,10,542
2014-11-27,11,77
2014-11-27,12,707
2014-11-27,13,913
2014-11-27,14,732
2014-11-27,15,803
2014-11-27,16,402
2014-11-27,17,701
2014-11-27,18,228
2014-11-27,19,354
2014-11-27,23,264
2014-11-27,24,300
2014-11-27,25,780
2014-11-27,26,173
2014-11-27,27,351
2014-11-27,28,172
2014-11-27,30,862
2014-11-27,31,714
2014-11-27,32,854
2014-11-27,33,383
2014-11-27,34,586
2014-11-27,35,32
2014-11-27,36,323
2014-11-27,37,272
2014-11-27,38,789
2014-11-27,39,844
2014-11-27,40,598
2014-11-27,41,624
2014-11-27,43,700
2014-11-27,44,670
2014-11-27,45,277
2014-11-27,46,230
2014-11-27,47,851
2014-11-27,48,517
2014-11-27,49,374
2014-11-27,50,74
2014-11-27,51,860
2014-11-27,53,532
2014-11-27,54,951
2014-11-28,1,500
2014-11-28,2,962
2014-11-28,3,304
2014-11-28,4,36
2014-11-28,5,794
2014-11-28,6,481
2014-11-28,7,271
2014-11-28,8,351
2014-11-28,9,380
2014-11-28,10,436
2014-11-28,11,892
2014-11-28,12,523
2014-11-28,13,830
2014-11-28,14,488
2014-11-28,15,696
2014-11-28,16,691
2014-11-28,17,970
2014-11-28,18,270
2014-11-28,19,618
2014-11-28,23,659
2014-11-28,24,336
2014-11-28,25,618
2014-11-28,26,691
2014-11-28,27,62
2014-11-28,28,41
2014-11-28,30,354
2014-11-28,31,61
2014-11-28,32,432
2014-11-28,33,606
2014-11-28,34,948
2014-11-28,35,706
2014-11-28,36,591
2014-11-28,37,496
2014-11-28,38,460
2014-11-28,39,44
2014-11-28,40,437
2014-11-28,41,21
2014-11-28,43,885
2014-11-28,44,55
2014-11-28,45,228
2014-11-28,46,926
2014-11-28,47,862
2014-11-28,48,28
2014-11-28,49,587
2014-11-28,50,795
2014-11-28,51,136
2014-11-28,53,320
2014-11-28,54,511
2014-11-29,1,421
2014-11-29,2,693
2014-11-29,3,957
2014-11-29,4,732
2014-11-29,5,676
2014-11-29,6,718
2014-11-29,7,983
2014-11-29,8,286
2014-11-29,9,795
2014-11-29,10,389
2014-11-29,11,33
2014-11-29,12,620
2014-11-29,13,556
2014-11-29,14,438
2014-11-29,15,597
2014-11-29,16,681
2014-11-29,17,243
2014-11-29,18,283
2014-11-29,19,306
2014-11-29,23,379
2014-11-29,24,620
2014-11-29,25,856
2014-11-29,26,298
2014-11-29,27,365
2014-11-29,28,556
2014-11-29,30,848
2014-11-29,31,889
2014-11-29,32,196
2014-11-29,33,437
2014-11-29,34,821
2014-11-29,35,177
2014-11-29,36,613
2014-11-29,37,931
2014-11-29,38,599
2014-11-29,39,732
2014-11-29,40,142
2014-11-29,41,783
2014-11-29,43,430
2014-11-29,44,136
2014-11-29,45,38
2014-11-29,46,427
2014-11-29,47,649
2014-11-29,48,20
2014-11-29,49,868
2014-11-29,50,996
2014-11-29,51,599
2014-11-29,53,912
2014-11-29,54,963
2014-11-30,1,785
2014-11-30,2,786
2014-11-30,3,820
2014-11-30,4,568
2014-11-30,5,625
2014-11-30,6,388
2014-11-30,7,108
2014-11-30,8,452
2014-11-30,9,99
2014-11-30,10,285
2014-11-30,11,301
2014-11-30,12,501
2014-11-30,13,626
2014-11-30,14,582
2014-11-30,15,782
2014-11-30,16,22
2014-11-30,17,484
2014-11-30,18,665
2014-11-30,19,887
2014-11-30,23,938
2014-11-30,24,537
2014-11-30,25,808
2014-11-30,26,607
2014-11-30,27,909
2014-11-30,28,548
2014-11-30,30,830
2014-11-30,31,337
2014-11-30,32,238
2014-11-30,33,736
2014-11-30,34,799
2014-11-30,35,597
2014-11-30,36,128
2014-11-30,37,797
2014-11-30,38,808
2014-11-30,39,212
2014-11-30,40,776
2014-11-30,41,669
2014-11-30,43,863
2014-11-30,44,535
2014-11-30,45,602
2014-11-30,46,23
2014-11-30,47,993
2014-11-30,48,399
2014-11-30,49,38
2014-11-30,50,750
2014-11-30,51,384
2014-11-30,53,80
2014-11-30,54,618
2014-12-01,1,76
2014-12-01,2,106
2014-12-01,3,754
2014-12-01,4,573
2014-12-01,5,585
2014-12-01,6,999
2014-12-01,7,757
2014-12-01,8,28
2014-12-01,9,458
2014-12-01,10,702
2014-12-01,11,249
2014-12-01,12,608
2014-12-01,13,576
2014-12-01,14,191
2014-12-01,15,490
2014-12-01,16,481
2014-12-01,17,620
2014-12-01,18,338
2014-12-01,19,387
2014-12-01,23,806
2014-12-01,24,810
2014-12-01,25,821
2014-12-01,26,424
2014-12-01,27,463
2014-12-01,28,712
2014-12-01,30,706
2014-12-01,31,362
2014-12-01,32,33
2014-12-01,33,383
2014-12-01,34,829
2014-12-01,35,271
2014-12-01,36,913
2014-12-01,37,533
2014-12-01,38,103
2014-12-01,39,903
2014-12-01,40,617
2014-12-01,41,713
2014-12-01,43,18
2014-12-01,44,529
2014-12-01,45,370
2014-12-01,46,662
2014-12-01,47,100
2014-12-01,48,653
2014-12-01,49,566
2014-12-01,50,908
2014-12-01,51,480
2014-12-01,53,307
2014-12-01,54,590
2014-12-02,1,538
2014-12-02,2,93
2014-12-02,3,60
2014-12-02,4,276
2014-12-02,5,353
2014-12-02,6,944
2014-12-02,7,477
2014-12-02,8,507
2014-12-02,9,722
2014-12-02,10,971
2014-12-02,11,448
2014-12-02,12,470
2014-12-02,13,671
2014-12-02,14,102
2014-12-02,15,667
2014-12-02,16,759
2014-12-02,17,390
2014-12-02,18,804
2014-12-02,19,630
2014-12-02,23,861
2014-12-02,24,401
2014-12-02,25,883
2014-12-02,26,822
2014-12-02,27,191
2014-12-02,28,103
2014-12-02,30,101
2014-12-02,31,187
2014-12-02,32,169
2014-12-02,33,620
2014-12-02,34,366
2014-12-02,35,677
2014-12-02,36,967
2014-12-02,37,942
2014-12-02,38,323
2014-12-02,39,936
2014-12-02,40,224
2014-12-02,41,655
2014-12-02,43,304
2014-12-02,44,921
2014-12-02,45,464
2014-12-02,46,404
2014-12-02,47,167
2014-12-02,48,412
2014-12-02,49,571
2014-12-02,50,436
2014-12-02,51,102
2014-12-02,53,610
2014-12-02,54,434
2014-12-03,1,487
2014-12-03,2,257
2014-12-03,3,280
2014-12-03,4,634
2014-12-03,5,278
2014-12-03,6,382
2014-12-03,7,323
2014-12-03,8,774
2014-12-03,9,513
2014-12-03,10,887
2014-12-03,11,929
2014-12-03,12,927
2014-12-03,13,279
2014-12-03,14,147
2014-12-03,15,458
2014-12-03,16,723
2014-12-03,17,147
2014-12-03,18,497
2014-12-03,19,512
2014-12-03,23,948
2014-12-03,24,509
2014-12-03,25,151
2014-12-03,26,223
2014-12-03,27,859
2014-12-03,28,157
2014-12-03,30,823
2014-12-03,31,798
2014-12-03,32,880
2014-12-03,33,164
2014-12-03,34,587
2014-12-03,35,195
2014-12-03,36,897
2014-12-03,37,633
2014-12-03,38,546
2014-12-03,39,282
2014-12-03,40,512
2014-12-03,41,613
2014-12-03,43,713
2014-12-03,44,929
2014-12-03,45,445
2014-12-03,46,583
2014-12-03,47,312
2014-12-03,48,212
2014-12-03,49,165
2014-12-03,50,824
2014-12-03,51,814
2014-12-03,53,245
2014-12-03,54,725
2014-12-04,1,891
2014-12-04,2,693
2014-12-04,3,610
2014-12-04,4,648
2014-12-04,5,999
2014-12-04,6,119
2014-12-04,7,117
2014-12-04,8,133
2014-12-04,9,894
2014-12-04,10,230
2014-12-04,11,53
2014-12-04,12,480
2014-12-04,13,211
2014-12-04,14,810
2014-12-04,15,452
2014-12-04,16,902
2014-12-04,17,831
2014-12-04,18,560
2014-12-04,19,590
2014-12-04,23,620
2014-12-04,24,963
2014-12-04,25,492
2014-12-04,26,879
2014-12-04,27,888
2014-12-04,28,426
2014-12-04,30,925
2014-12-04,31,909
2014-12-04,32,485
2014-12-04,33,767
2014-12-04,34,136
2014-12-04,35,580
2014-12-04,36,378
2014-12-04,37,390
2014-12-04,38,470
2014-12-04,39,556
2014-12-04,40,278
2014-12-04,41,652
2014-12-04,43,374
2014-12-04,44,675
2014-12-04,45,334
2014-12-04,46,533
2014-12-04,47,426
2014-12-04,48,220
2014-12-04,49,413
2014-12-04,50,864
2014-12-04,51,25
2014-12-04,53,916
2014-12-04,54,167
2014-12-05,1,44
2014-12-05,2,726
2014-12-05,3,542
2014-12-05,4,87
2014-12-05,5,875
2014-12-05,6,845
2014-12-05,7,989
2014-12-05,8,810
2014-12-05,9,68
2014-12-05,10,838
2014-12-05,11,873
2014-12-05,12,97
2014-12-05,13,755
2014-12-05,14,754
2014-12-05,15,502
2014-12-05,16,619
2014-12-05,17,345
2014-12-05,18,246
2014-12-05,19,426
2014-12-05,23,839
2014-12-05,24,123
2014-12-05,25,692
2014-12-05,26,385
2014-12-05,27,542
2014-12-05,28,150
2014-12-05,30,487
2014-12-05,31,966
2014-12-05,32,954
2014-12-05,33,323
2014-12-05,34,629
2014-12-05,35,25
2014-12-05,36,969
2014-12-05,37,71
2014-12-05,38,582
2014-12-05,39,125
2014-12-05,40,956
2014-12-05,41,152
2014-12-05,43,404
2014-12-05,44,656
2014-12-05,45,793
2014-12-05,46,48
2014-12-05,47,156
2014-12-05,48,621
2014-12-05,49,526
2014-12-05,50,245
2014-12-05,51,351
2014-12-05,53,747
2014-12-05,54,7
2014-12-06,1,550
2014-12-06,2,677
2014-12-06,3,91
2014-12-06,4,188
2014-12-06,5,23
2014-12-06,6,216
2014-12-06,7,526
2014-12-06,8,412
2014-12-06,9,621
2014-12-06,10,801
2014-12-06,11,805
2014-12-06,12,854
2014-12-06,13,117
2014-12-06,14,230
2014-12-06,15,257
2014-12-06,16,682
2014-12-06,17,898
2014-12-06,18,739
2014-12-06,19,338
2014-12-06,23,848
2014-12-06,24,435
2014-12-06,25,311
2014-12-06,26,16
2014-12-06,27,166
2014-12-06,28,568
2014-12-06,30,88
2014-12-06,31,683
2014-12-06,32,589
2014-12-06,33,264
2014-12-06,34,971
2014-12-06,35,215
2014-12-06,36,823
2014-12-06,37,453
2014-12-06,38,134
2014-12-06,39,354
2014-12-06,40,476
2014-12-06,41,419
2014-12-06,43,505
2014-12-06,44,398
2014-12-06,45,872
2014-12-06,46,282
2014-12-06,47,733
2014-12-06,48,323
2014-12-06,49,810
2014-12-06,50,562
2014-12-06,51,269
2014-12-06,53,222
2014-12-06,54,834
2014-12-07,1,57
2014-12-07,2,688
2014-12-07,3,387
2014-12-07,4,632
2014-12-07,5,73
2014-12-07,6,240
2014-12-07,7,978
2014-12-07,8,281
2014-12-07,9,345
2014-12-07,10,308
2014-12-07,11,610
2014-12-07,12,786
2014-12-07,13,555
2014-12-07,14,925
2014-12-07,15,294
2014-12-07,16,699
2014-12-07,17,572
2014-12-07,18,643
2014-12-07,19,170
2014-12-07,23,802
2014-12-07,24,812
2014-12-07,25,916
2014-12-07,26,447
2014-12-07,27,568
2014-12-07,28,514
2014-12-07,30,690
2014-12-07,31,526
2014-12-07,32,921
2014-12-07,33,243
2014-12-07,34,696
2014-12-07,35,999
2014-12-07,36,216
2014-12-07,37,925
2014-12-07,38,112
2014-12-07,39,717
2014-12-07,40,76
2014-12-07,41,893
2014-12-07,43,770
2014-12-07,44,94
2014-12-07,45,218
2014-12-07,46,178
2014-12-07,47,532
2014-12-07,48,559
2014-12-07,49,76
2014-12-07,50,789
2014-12-07,51,874
2014-12-07,53,635
2014-12-07,54,389
2014-12-08,1,274
2014-12-08,2,962
2014-12-08,3,208
2014-12-08,4,97
2014-12-08,5,210
2014-12-08,6,891
2014-12-08,7,206
2014-12-08,8,476
2014-12-08,9,842
2014-12-08,10,343
2014-12-08,11,503
2014-12-08,12,313
2014-12-08,13,527
2014-12-08,14,121
2014-12-08,15,641
2014-12-08,16,854
2014-12-08,17,455
2014-12-08,18,242
2014-12-08,19,380
2014-12-08,23,156
2014-12-08,24,889
2014-12-08,25,303
2014-12-08,26,868
2014-12-08,27,943
2014-12-08,28,109
2014-12-08,30,914
2014-12-08,31,202
2014-12-08,32,707
2014-12-08,33,115
2014-12-08,34,879
2014-12-08,35,148
2014-12-08,36,254
2014-12-08,37,868
2014-12-08,38,509
2014-12-08,39,270
2014-12-08,40,922
2014-12-08,41,85
2014-12-08,43,784
2014-12-08,44,481
2014-12-08,45,259
2014-12-08,46,965
2014-12-08,47,148
2014-12-08,48,915
2014-12-08,49,684
2014-12-08,50,42
2014-12-08,51,606
2014-12-08,53,721
2014-12-08,54,128
2014-12-09,1,61
2014-12-09,2,955
2014-12-09,3,703
2014-12-09,4,144
2014-12-09,5,939
2014-12-09,6,123
2014-12-09,7,237
2014-12-09,8,491
2014-12-09,9,166
2014-12-09,10,403
2014-12-09,11,102
2014-12-09,12,758
2014-12-09,13,460
2014-12-09,14,827
2014-12-09,15,143
2014-12-09,16,280
2014-12-09,17,492
2014-12-09,18,595
2014-12-09,19,296
2014-12-09,23,325
2014-12-09,24,561
2014-12-09,25,571
2014-12-09,26,273
2014-12-09,27,843
2014-12-09,28,729
2014-12-09,30,839
2014-12-09,31,713
2014-12-09,32,869
2014-12-09,33,319
2014-12-09,34,186
2014-12-09,35,534
2014-12-09,36,226
2014-12-09,37,973
2014-12-09,38,6
2014-12-09,39,188
2014-12-09,40,536
2014-12-09,41,263
2014-12-09,43,449
2014-12-09,44,326
2014-12-09,45,653
2014-12-09,46,195
2014-12-09,47,630
2014-12-09,48,272
2014-12-09,49,431
2014-12-09,50,567
2014-12-09,51,31
2014-12-09,53,810
2014-12-09,54,908
2014-12-10,1,702
2014-12-10,2,523
2014-12-10,3,633
2014-12-10,4,76
2014-12-10,5,444
2014-12-10,6,336
2014-12-10,7,729
2014-12-10,8,108
2014-12-10,9,336
2014-12-10,10,421
2014-12-10,11,327
2014-12-10,12,613
2014-12-10,13,530
2014-12-10,14,371
2014-12-10,15,552
2014-12-10,16,821
2014-12-10,17,645
2014-12-10,18,513
2014-12-10,19,49
2014-12-10,23,1
2014-12-10,24,384
2014-12-10,25,997
2014-12-10,26,501
2014-12-10,27,211
2014-12-10,28,331
2014-12-10,30,442
2014-12-10,31,341
2014-12-10,32,890
2014-12-10,33,861
2014-12-10,34,665
2014-12-10,35,72
2014-12-10,36,433
2014-12-10,37,762
2014-12-10,38,406
2014-12-10,39,36
2014-12-10,40,721
2014-12-10,41,424
2014-12-10,43,388
2014-12-10,44,36
2014-12-10,45,996
2014-12-10,46,318
2014-12-10,47,151
2014-12-10,48,722
2014-12-10,49,144
2014-12-10,50,851
2014-12-10,51,365
2014-12-10,53,559
2014-12-10,54,904
2014-12-11,1,172
2014-12-11,2,471
2014-12-11,3,906
2014-12-11,4,611
2014-12-11,5,749
2014-12-11,6,873
2014-12-11,7,869
2014-12-11,8,709
2014-12-11,9,491
2014-12-11,10,820
2014-12-11,11,213
2014-12-11,12,638
2014-12-11,13,581
2014-12-11,14,89
2014-12-11,15,741
2014-12-11,16,786
2014-12-11,17,831
2014-12-11,18,613
2014-12-11,19,181
2014-12-11,23,522
2014-12-11,24,386
2014-12-11,25,166
2014-12-11,26,492
2014-12-11,27,87
2014-12-11,28,508
2014-12-11,30,794
2014-12-11,31,218
2014-12-11,32,223
2014-12-11,33,21
2014-12-11,34,139
2014-12-11,35,684
2014-12-11,36,809
2014-12-11,37,482
2014-12-11,38,856
2014-12-11,39,253
2014-12-11,40,243
2014-12-11,41,441
2014-12-11,43,153
2014-12-11,44,403
2014-12-11,45,207
2014-12-11,46,887
2014-12-11,47,963
2014-12-11,48,387
2014-12-11,49,496
2014-12-11,50,539
2014-12-11,51,588
2014-12-11,53,813
2014-12-11,54,448
2014-12-12,1,158
2014-12-12,2,840
2014-12-12,3,78
2014-12-12,4,421
2014-12-12,5,424
2014-12-12,6,485
2014-12-12,7,503
2014-12-12,8,505
2014-12-12,9,986
2014-12-12,10,120
2014-12-12,11,708
2014-12-12,12,860
2014-12-12,13,287
2014-12-12,14,313
2014-12-12,15,155
2014-12-12,16,340
2014-12-12,17,940
2014-12-12,18,45
2014-12-12,19,688
2014-12-12,23,132
2014-12-12,24,374
2014-12-12,25,278
2014-12-12,26,89
2014-12-12,27,799
2014-12-12,28,713
2014-12-12,30,395
2014-12-12,31,200
2014-12-12,32,673
2014-12-12,33,269
2014-12-12,34,288
2014-12-12,35,21
2014-12-12,36,843
2014-12-12,37,56
2014-12-12,38,425
2014-12-12,39,352
2014-12-12,40,496
2014-12-12,41,904
2014-12-12,43,321
2014-12-12,44,339
2014-12-12,45,440
2014-12-12,46,218
2014-12-12,47,59
2014-12-12,48,925
2014-12-12,49,100
2014-12-12,50,160
2014-12-12,51,580
2014-12-12,53,294
2014-12-12,54,208
2014-12-13,1,956
2014-12-13,2,885
2014-12-13,3,46
2014-12-13,4,716
2014-12-13,5,988
