,date,store_nbr,item_nbr,item_aug,Y
54865,2013-01-03,14,564274,686,2429
54866,2013-01-03,14,564287,275,2018
54867,2013-01-03,14,564288,890,2633
54868,2013-01-03,14,564533,9,1752
54869,2013-01-03,14,564534,491,2234
54870,2013-01-03,14,567579,188,1931
54871,2013-01-03,14,567588,753,2496
54872,2013-01-03,14,567623,132,1875
54873,2013-01-03,14,567750,287,2030
54874,2013-01-03,14,568133,38,1781
54875,2013-01-03,14,570917,40,1783
54876,2013-01-03,14,570922,963,2706
54877,2013-01-03,14,572838,344,2087
54878,2013-01-03,14,573832,401,2144
54879,2013-01-03,14,574898,476,2219
54880,2013-01-03,14,575630,947,2690
54881,2013-01-03,14,577740,763,2506
54882,2013-01-03,14,578467,536,2279
54883,2013-01-03,14,580929,266,2009
54884,2013-01-03,14,581078,335,2078
54885,2013-01-03,14,581742,902,2645
54886,2013-01-03,14,583975,985,2728
54887,2013-01-03,14,583977,226,1969
54888,2013-01-03,14,584030,538,2281
54889,2013-01-03,14,584103,482,2225
54890,2013-01-03,14,584123,921,2664
54891,2013-01-03,14,584125,335,2078
54892,2013-01-03,14,584126,69,1812
54893,2013-01-03,14,584129,961,2704
54894,2013-01-03,14,586823,402,2145
54895,2013-01-03,14,586911,614,2357
54896,2013-01-03,14,586969,459,2202
54897,2013-01-03,14,587069,962,2705
54898,2013-01-03,14,587157,34,1777
54899,2013-01-03,14,598414,985,2728
54900,2013-01-03,14,608035,76,1819
54901,2013-01-03,14,617113,613,2356
54902,2013-01-03,14,617763,503,2246
54903,2013-01-03,14,621300,950,2693
54904,2013-01-03,14,627263,308,2051
54905,2013-01-03,14,627887,618,2361
54906,2013-01-03,14,633977,138,1881
54907,2013-01-03,14,638240,183,1926
54908,2013-01-03,14,638296,842,2585
54909,2013-01-03,14,638308,116,1859
54910,2013-01-03,14,638327,903,2646
54911,2013-01-03,14,638977,643,2386
54912,2013-01-03,14,638978,109,1852
54913,2013-01-03,14,639586,306,2049
54914,2013-01-03,14,641042,636,2379
54915,2013-01-03,14,645294,776,2519
54916,2013-01-03,14,648313,42,1785
54917,2013-01-03,14,651326,475,2218
54918,2013-01-03,14,651525,95,1838
54919,2013-01-03,14,655427,124,1867
54920,2013-01-03,14,657869,628,2371
54921,2013-01-03,14,658609,634,2377
54922,2013-01-03,14,663084,135,1878
54923,2013-01-03,14,664539,657,2400
54924,2013-01-03,14,664543,470,2213
54925,2013-01-03,14,664545,70,1813
54926,2013-01-03,14,668752,523,2266
54927,2013-01-03,14,668754,235,1978
54928,2013-01-03,14,671039,122,1865
54929,2013-01-03,14,671062,534,2277
54930,2013-01-03,14,671066,819,2562
54931,2013-01-03,14,671067,974,2717
54932,2013-01-03,14,671068,157,1900
54933,2013-01-03,14,671079,658,2401
54934,2013-01-03,14,671084,281,2024
54935,2013-01-03,14,671908,365,2108
54936,2013-01-03,14,683722,247,1990
54937,2013-01-03,14,683723,549,2292
54938,2013-01-03,14,686034,791,2534
54939,2013-01-03,14,686035,424,2167
54940,2013-01-03,14,686036,592,2335
54941,2013-01-03,14,687549,929,2672
54942,2013-01-03,14,692531,448,2191
54943,2013-01-03,14,692537,119,1862
54944,2013-01-03,14,698642,783,2526
54945,2013-01-03,14,698643,256,1999
54946,2013-01-03,14,699688,153,1896
54947,2013-01-03,14,699689,76,1819
54948,2013-01-03,14,700609,208,1951
54949,2013-01-03,14,716242,367,2110
54950,2013-01-03,14,716245,79,1822
54951,2013-01-03,14,716250,830,2573
54952,2013-01-03,14,723184,707,2450
54953,2013-01-03,14,724360,534,2277
54954,2013-01-03,14,724498,809,2552
54955,2013-01-03,14,730258,137,1880
54956,2013-01-03,14,736128,592,2335
54957,2013-01-03,14,740713,171,1914
54958,2013-01-03,14,740714,298,2041
54959,2013-01-03,14,749421,66,1809
54960,2013-01-03,14,750855,556,2299
54961,2013-01-03,14,750856,305,2048
54962,2013-01-03,14,751759,946,2689
54963,2013-01-03,14,752167,728,2471
54964,2013-01-03,14,754103,208,1951
54965,2013-01-03,14,757888,886,2629
54966,2013-01-03,14,757889,847,2590
54967,2013-01-03,14,759651,311,2054
54968,2013-01-03,14,759694,797,2540
54969,2013-01-03,14,759890,20,1763
54970,2013-01-03,14,759893,848,2591
54971,2013-01-03,14,759894,824,2567
54972,2013-01-03,14,760319,308,2051
54973,2013-01-03,14,765519,216,1959
54974,2013-01-03,14,769312,743,2486
54975,2013-01-03,14,769314,588,2331
54976,2013-01-03,14,770449,841,2584
54977,2013-01-03,14,770453,621,2364
54978,2013-01-03,14,770511,645,2388
54979,2013-01-03,14,771156,221,1964
54980,2013-01-03,14,771157,2,1745
54981,2013-01-03,14,783243,856,2599
54982,2013-01-03,14,788172,99,1842
54983,2013-01-03,14,789907,450,2193
54984,2013-01-03,14,793345,186,1929
54985,2013-01-03,14,793346,64,1807
54986,2013-01-03,14,801217,257,2000
54987,2013-01-03,14,802831,279,2022
54988,2013-01-03,14,803101,612,2355
54989,2013-01-03,14,804098,311,2054
54990,2013-01-03,14,804503,385,2128
54991,2013-01-03,14,804932,493,2236
54992,2013-01-03,14,804974,450,2193
54993,2013-01-03,14,807493,610,2353
54994,2013-01-03,14,809882,344,2087
54995,2013-01-03,14,812725,412,2155
54996,2013-01-03,14,812726,521,2264
54997,2013-01-03,14,812757,122,1865
54998,2013-01-03,14,812769,559,2302
54999,2013-01-03,14,819194,506,2249
55000,2013-01-03,14,819227,890,2633
55001,2013-01-03,14,819932,394,2137
55002,2013-01-03,14,819933,511,2254
55003,2013-01-03,14,819934,26,1769
55004,2013-01-03,14,823245,187,1930
55005,2013-01-03,14,828204,177,1920
55006,2013-01-03,14,828630,601,2344
55007,2013-01-03,14,828632,366,2109
55008,2013-01-03,14,829389,389,2132
55009,2013-01-03,14,829658,747,2490
55010,2013-01-03,14,830625,890,2633
55011,2013-01-03,14,830749,784,2527
55012,2013-01-03,14,830797,929,2672
55013,2013-01-03,14,838215,606,2349
55014,2013-01-03,14,838217,749,2492
55015,2013-01-03,14,838407,705,2448
55016,2013-01-03,14,838408,913,2656
55017,2013-01-03,14,838832,879,2622
55018,2013-01-03,14,838875,836,2579
55019,2013-01-03,14,839362,974,2717
55020,2013-01-03,14,839363,536,2279
55021,2013-01-03,14,841570,599,2342
55022,2013-01-03,14,841583,547,2290
55023,2013-01-03,14,841607,801,2544
55024,2013-01-03,14,841612,760,2503
55025,2013-01-03,14,841614,291,2034
55026,2013-01-03,14,841841,461,2204
55027,2013-01-03,14,841842,691,2434
55028,2013-01-03,14,843459,468,2211
55029,2013-01-03,14,843462,82,1825
55030,2013-01-03,14,843585,400,2143
55031,2013-01-03,14,844017,477,2220
55032,2013-01-03,14,844795,976,2719
55033,2013-01-03,14,847863,560,2303
55034,2013-01-03,14,849098,773,2516
55035,2013-01-03,14,850333,857,2600
55036,2013-01-03,14,850334,170,1913
55037,2013-01-03,14,850460,646,2389
55038,2013-01-03,14,851982,930,2673
55039,2013-01-03,14,852934,207,1950
55040,2013-01-03,14,853195,654,2397
55041,2013-01-03,14,853196,334,2077
55042,2013-01-03,14,859932,417,2160
55043,2013-01-03,14,862454,18,1761
55044,2013-01-03,14,864508,53,1796
55045,2013-01-03,14,864510,695,2438
55046,2013-01-03,14,865147,955,2698
55047,2013-01-03,14,866927,518,2261
55048,2013-01-03,14,867850,893,2636
55049,2013-01-03,14,868529,122,1865
55050,2013-01-03,14,870544,209,1952
55051,2013-01-03,14,870545,840,2583
55052,2013-01-03,14,872306,510,2253
55053,2013-01-03,14,872308,29,1772
55054,2013-01-03,14,872309,302,2045
55055,2013-01-03,14,872310,505,2248
55056,2013-01-03,14,872317,344,2087
55057,2013-01-03,14,875604,379,2122
55058,2013-01-03,14,876223,743,2486
55059,2013-01-03,14,876224,172,1915
55060,2013-01-03,14,876663,338,2081
55061,2013-01-03,14,877513,396,2139
55062,2013-01-03,14,877514,103,1846
55063,2013-01-03,14,881701,408,2151
55064,2013-01-03,14,881910,139,1882
55065,2013-01-03,14,881911,772,2515
55066,2013-01-03,14,881912,345,2088
55067,2013-01-03,14,882624,794,2537
55068,2013-01-03,14,885543,846,2589
55069,2013-01-03,14,886396,701,2444
55070,2013-01-03,14,886398,753,2496
55071,2013-01-03,14,888763,548,2291
55072,2013-01-03,14,890371,395,2138
55073,2013-01-03,14,890374,551,2294
55074,2013-01-03,14,890375,498,2241
55075,2013-01-03,14,892076,285,2028
55076,2013-01-03,14,897348,534,2277
55077,2013-01-03,14,902198,221,1964
55078,2013-01-03,14,902200,726,2469
55079,2013-01-03,14,902202,53,1796
55080,2013-01-03,14,903283,700,2443
55081,2013-01-03,14,903286,751,2494
55082,2013-01-03,14,907686,8,1751
55083,2013-01-03,14,909361,570,2313
55084,2013-01-03,14,911429,176,1919
55085,2013-01-03,14,911871,176,1919
55086,2013-01-03,14,911990,766,2509
55087,2013-01-03,14,915980,799,2542
55088,2013-01-03,14,916887,674,2417
55089,2013-01-03,14,926958,661,2404
55090,2013-01-03,14,938566,898,2641
55091,2013-01-03,14,938567,780,2523
55092,2013-01-03,14,938570,963,2706
55093,2013-01-03,14,938574,257,2000
55094,2013-01-03,14,938576,105,1848
55095,2013-01-03,14,938657,926,2669
55096,2013-01-03,14,938659,991,2734
55097,2013-01-03,14,939129,388,2131
55098,2013-01-03,14,939130,511,2254
55099,2013-01-03,14,939131,946,2689
55100,2013-01-03,14,939207,602,2345
55101,2013-01-03,14,939661,836,2579
55102,2013-01-03,14,939662,561,2304
55103,2013-01-03,14,939663,210,1953
55104,2013-01-03,14,940590,141,1884
55105,2013-01-03,14,940638,289,2032
55106,2013-01-03,14,949053,228,1971
55107,2013-01-03,14,949296,58,1801
55108,2013-01-03,14,949297,583,2326
55109,2013-01-03,14,953404,19,1762
55110,2013-01-03,14,953609,625,2368
55111,2013-01-03,14,956011,656,2399
55112,2013-01-03,14,956012,976,2719
55113,2013-01-03,14,956013,141,1884
55114,2013-01-03,14,956014,509,2252
55115,2013-01-03,14,958514,670,2413
55116,2013-01-03,14,959437,79,1822
55117,2013-01-03,14,962600,653,2396
55118,2013-01-03,14,962601,438,2181
55119,2013-01-03,14,964752,735,2478
55120,2013-01-03,14,964753,410,2153
55121,2013-01-03,14,968432,899,2642
55122,2013-01-03,14,968935,888,2631
55123,2013-01-03,14,968936,690,2433
55124,2013-01-03,14,968937,635,2378
55125,2013-01-03,14,977007,5,1748
55126,2013-01-03,14,979195,129,1872
55127,2013-01-03,14,979196,403,2146
55128,2013-01-03,14,979553,299,2042
55129,2013-01-03,14,979554,557,2300
55130,2013-01-03,14,985824,39,1782
55131,2013-01-03,14,987768,146,1889
55132,2013-01-03,14,987769,409,2152
55133,2013-01-03,14,991114,838,2581
55134,2013-01-03,14,991331,612,2355
55135,2013-01-03,14,999547,324,2067
55136,2013-01-03,14,1003679,934,2677
55137,2013-01-03,14,1009539,423,2166
55138,2013-01-03,14,1012473,984,2727
55139,2013-01-03,14,1012787,748,2491
55140,2013-01-03,14,1012788,984,2727
55141,2013-01-03,14,1017349,85,1828
55142,2013-01-03,14,1021281,923,2666
55143,2013-01-03,14,1022053,927,2670
55144,2013-01-03,14,1024975,28,1771
55145,2013-01-03,14,1024976,345,2088
55146,2013-01-03,14,1028589,553,2296
55147,2013-01-03,14,1033395,17,1760
55148,2013-01-03,14,1036320,692,2435
55149,2013-01-03,14,1036689,74,1817
55150,2013-01-03,14,1037654,407,2150
55151,2013-01-03,14,1037845,26,1769
55152,2013-01-03,14,1037846,422,2165
55153,2013-01-03,14,1047394,223,1966
55154,2013-01-03,14,1047395,374,2117
55155,2013-01-03,14,1047396,357,2100
55156,2013-01-03,14,1047679,222,1965
55157,2013-01-03,14,1047681,101,1844
55158,2013-01-03,14,1047685,717,2460
55159,2013-01-03,14,1047690,524,2267
55160,2013-01-03,14,1047696,13,1756
55161,2013-01-03,14,1047733,807,2550
55162,2013-01-03,14,1047734,302,2045
55163,2013-01-03,14,1047735,624,2367
55164,2013-01-03,14,1047756,346,2089
55165,2013-01-03,14,1047757,435,2178
55166,2013-01-03,14,1047772,43,1786
55167,2013-01-03,14,1047773,376,2119
55168,2013-01-03,14,1047774,630,2373
55169,2013-01-03,14,1047775,290,2033
55170,2013-01-03,14,1047786,780,2523
55171,2013-01-03,14,1047790,268,2011
55172,2013-01-03,14,1052563,604,2347
55173,2013-01-03,14,1053943,313,2056
55174,2013-01-03,14,1053944,510,2253
55175,2013-01-03,14,1053945,115,1858
55176,2013-01-03,14,1057033,142,1885
55177,2013-01-03,14,1057034,175,1918
55178,2013-01-03,14,1057491,962,2705
55179,2013-01-03,14,1057498,709,2452
55180,2013-01-03,14,1057515,855,2598
55181,2013-01-03,14,1066900,171,1914
55182,2013-01-03,14,1066901,919,2662
55183,2013-01-03,14,1070962,837,2580
55184,2013-01-03,14,1071928,728,2471
55185,2013-01-03,14,1071949,994,2737
55186,2013-01-03,14,1076065,119,1862
55187,2013-01-03,14,1078288,387,2130
55188,2013-01-03,14,1079214,276,2019
55189,2013-01-03,14,1079220,258,2001
55190,2013-01-03,14,1079257,655,2398
55191,2013-01-03,14,1079329,514,2257
55192,2013-01-03,14,1080001,701,2444
55193,2013-01-03,14,1083152,448,2191
55194,2013-01-03,14,1083196,266,2009
55195,2013-01-03,14,1083517,836,2579
55196,2013-01-03,14,1083518,944,2687
55197,2013-01-03,14,1084881,286,2029
55198,2013-01-03,14,1084882,813,2556
55199,2013-01-03,14,1085686,532,2275
55200,2013-01-03,14,1087269,60,1803
55201,2013-01-03,14,1088002,486,2229
55202,2013-01-03,14,1089044,353,2096
55203,2013-01-03,14,1089045,389,2132
55204,2013-01-03,14,1089163,265,2008
55205,2013-01-03,14,1089845,983,2726
55206,2013-01-03,14,1089846,495,2238
55207,2013-01-03,14,1091368,993,2736
55208,2013-01-03,14,1091369,78,1821
55209,2013-01-03,14,1091370,589,2332
55210,2013-01-03,14,1094238,771,2514
55211,2013-01-03,14,1098624,965,2708
55212,2013-01-03,14,1102268,167,1910
55213,2013-01-03,14,1105210,86,1829
55214,2013-01-03,14,1105212,573,2316
55215,2013-01-03,14,1113872,292,2035
55216,2013-01-03,14,1114749,49,1792
55217,2013-01-03,15,103501,307,2309
55218,2013-01-03,15,105576,360,2362
55219,2013-01-03,15,106716,402,2404
55220,2013-01-03,15,108079,268,2270
55221,2013-01-03,15,108696,499,2501
55222,2013-01-03,15,108701,428,2430
55223,2013-01-03,15,108786,179,2181
55224,2013-01-03,15,108797,343,2345
55225,2013-01-03,15,108833,345,2347
55226,2013-01-03,15,108952,366,2368
55227,2013-01-03,15,111223,516,2518
55228,2013-01-03,15,112830,66,2068
55229,2013-01-03,15,114778,487,2489
55230,2013-01-03,15,114790,872,2874
55231,2013-01-03,15,114799,688,2690
55232,2013-01-03,15,115267,808,2810
55233,2013-01-03,15,115611,263,2265
55234,2013-01-03,15,115693,821,2823
55235,2013-01-03,15,115720,479,2481
55236,2013-01-03,15,115850,2,2004
55237,2013-01-03,15,115892,547,2549
55238,2013-01-03,15,115893,870,2872
55239,2013-01-03,15,115894,526,2528
55240,2013-01-03,15,116017,776,2778
55241,2013-01-03,15,116018,484,2486
55242,2013-01-03,15,116279,239,2241
55243,2013-01-03,15,119141,473,2475
55244,2013-01-03,15,119187,114,2116
55245,2013-01-03,15,119193,510,2512
55246,2013-01-03,15,119624,58,2060
55247,2013-01-03,15,121964,221,2223
55248,2013-01-03,15,122419,518,2520
55249,2013-01-03,15,122425,954,2956
55250,2013-01-03,15,123601,407,2409
55251,2013-01-03,15,125430,325,2327
55252,2013-01-03,15,129296,893,2895
55253,2013-01-03,15,129759,99,2101
55254,2013-01-03,15,153267,828,2830
55255,2013-01-03,15,153395,524,2526
55256,2013-01-03,15,155500,824,2826
55257,2013-01-03,15,155607,253,2255
55258,2013-01-03,15,155621,461,2463
55259,2013-01-03,15,157956,935,2937
55260,2013-01-03,15,158788,174,2176
55261,2013-01-03,15,158956,213,2215
55262,2013-01-03,15,159242,282,2284
55263,2013-01-03,15,161288,558,2560
55264,2013-01-03,15,162066,382,2384
55265,2013-01-03,15,164647,815,2817
55266,2013-01-03,15,165550,398,2400
55267,2013-01-03,15,165594,261,2263
55268,2013-01-03,15,165704,900,2902
55269,2013-01-03,15,165988,451,2453
55270,2013-01-03,15,168931,26,2028
55271,2013-01-03,15,168989,617,2619
55272,2013-01-03,15,169028,798,2800
55273,2013-01-03,15,172184,284,2286
55274,2013-01-03,15,172343,143,2145
55275,2013-01-03,15,174081,506,2508
55276,2013-01-03,15,179579,392,2394
55277,2013-01-03,15,205381,17,2019
55278,2013-01-03,15,205387,862,2864
55279,2013-01-03,15,207857,443,2445
55280,2013-01-03,15,208384,461,2463
55281,2013-01-03,15,208514,265,2267
55282,2013-01-03,15,208530,540,2542
55283,2013-01-03,15,209085,879,2881
55284,2013-01-03,15,210798,922,2924
55285,2013-01-03,15,211203,756,2758
55286,2013-01-03,15,211205,251,2253
55287,2013-01-03,15,211999,515,2517
55288,2013-01-03,15,212552,860,2862
55289,2013-01-03,15,213652,908,2910
55290,2013-01-03,15,213653,644,2646
55291,2013-01-03,15,213788,167,2169
55292,2013-01-03,15,214381,971,2973
55293,2013-01-03,15,214860,215,2217
55294,2013-01-03,15,214862,537,2539
55295,2013-01-03,15,215327,956,2958
55296,2013-01-03,15,215331,178,2180
55297,2013-01-03,15,215332,683,2685
55298,2013-01-03,15,215352,790,2792
55299,2013-01-03,15,215356,910,2912
55300,2013-01-03,15,215468,567,2569
55301,2013-01-03,15,215896,975,2977
55302,2013-01-03,15,219150,635,2637
55303,2013-01-03,15,219152,962,2964
55304,2013-01-03,15,220432,304,2306
55305,2013-01-03,15,220435,508,2510
55306,2013-01-03,15,220613,208,2210
55307,2013-01-03,15,221506,228,2230
55308,2013-01-03,15,222879,31,2033
55309,2013-01-03,15,222975,610,2612
55310,2013-01-03,15,223434,722,2724
55311,2013-01-03,15,223463,798,2800
55312,2013-01-03,15,224081,753,2755
55313,2013-01-03,15,226126,225,2227
55314,2013-01-03,15,226857,455,2457
55315,2013-01-03,15,227728,202,2204
55316,2013-01-03,15,229368,981,2983
55317,2013-01-03,15,246052,730,2732
55318,2013-01-03,15,250782,128,2130
55319,2013-01-03,15,253145,283,2285
55320,2013-01-03,15,255198,702,2704
55321,2013-01-03,15,255199,450,2452
55322,2013-01-03,15,257847,101,2103
55323,2013-01-03,15,257848,778,2780
55324,2013-01-03,15,258376,860,2862
55325,2013-01-03,15,258395,556,2558
55326,2013-01-03,15,258396,849,2851
55327,2013-01-03,15,258411,771,2773
55328,2013-01-03,15,260628,297,2299
55329,2013-01-03,15,260669,507,2509
55330,2013-01-03,15,261052,507,2509
55331,2013-01-03,15,261053,339,2341
55332,2013-01-03,15,261700,905,2907
55333,2013-01-03,15,262991,696,2698
55334,2013-01-03,15,264299,222,2224
55335,2013-01-03,15,264305,340,2342
55336,2013-01-03,15,264751,965,2967
55337,2013-01-03,15,265237,82,2084
55338,2013-01-03,15,265254,307,2309
55339,2013-01-03,15,265266,737,2739
55340,2013-01-03,15,265279,141,2143
55341,2013-01-03,15,265559,932,2934
55342,2013-01-03,15,265672,603,2605
55343,2013-01-03,15,265700,796,2798
55344,2013-01-03,15,268440,765,2767
55345,2013-01-03,15,268446,842,2844
55346,2013-01-03,15,268662,336,2338
55347,2013-01-03,15,268676,881,2883
55348,2013-01-03,15,268834,297,2299
55349,2013-01-03,15,269029,604,2606
55350,2013-01-03,15,271478,887,2889
55351,2013-01-03,15,273528,195,2197
55352,2013-01-03,15,275823,582,2584
55353,2013-01-03,15,279494,455,2457
55354,2013-01-03,15,302824,495,2497
55355,2013-01-03,15,302997,786,2788
55356,2013-01-03,15,302998,987,2989
55357,2013-01-03,15,305074,685,2687
55358,2013-01-03,15,305081,554,2556
55359,2013-01-03,15,305234,257,2259
55360,2013-01-03,15,305237,772,2774
55361,2013-01-03,15,305341,144,2146
55362,2013-01-03,15,305344,762,2764
55363,2013-01-03,15,305345,810,2812
55364,2013-01-03,15,308085,343,2345
55365,2013-01-03,15,308766,452,2454
55366,2013-01-03,15,308916,815,2817
55367,2013-01-03,15,308924,281,2283
55368,2013-01-03,15,310671,12,2014
55369,2013-01-03,15,310790,313,2315
55370,2013-01-03,15,311954,706,2708
55371,2013-01-03,15,312324,801,2803
55372,2013-01-03,15,314384,664,2666
55373,2013-01-03,15,314393,597,2599
55374,2013-01-03,15,314570,4,2006
55375,2013-01-03,15,314881,459,2461
55376,2013-01-03,15,315176,472,2474
55377,2013-01-03,15,315178,337,2339
55378,2013-01-03,15,315179,241,2243
55379,2013-01-03,15,315220,298,2300
55380,2013-01-03,15,315221,990,2992
55381,2013-01-03,15,315277,3,2005
55382,2013-01-03,15,315279,156,2158
55383,2013-01-03,15,315322,779,2781
55384,2013-01-03,15,315460,218,2220
55385,2013-01-03,15,315463,672,2674
55386,2013-01-03,15,315474,518,2520
55387,2013-01-03,15,318932,14,2016
55388,2013-01-03,15,319093,854,2856
55389,2013-01-03,15,319095,453,2455
55390,2013-01-03,15,320681,665,2667
55391,2013-01-03,15,320682,693,2695
55392,2013-01-03,15,321798,529,2531
55393,2013-01-03,15,322094,173,2175
55394,2013-01-03,15,322095,139,2141
55395,2013-01-03,15,323013,63,2065
55396,2013-01-03,15,323921,824,2826
55397,2013-01-03,15,324206,453,2455
55398,2013-01-03,15,329071,217,2219
55399,2013-01-03,15,329364,570,2572
55400,2013-01-03,15,329365,709,2711
55401,2013-01-03,15,329397,313,2315
55402,2013-01-03,15,346065,814,2816
55403,2013-01-03,15,346066,137,2139
55404,2013-01-03,15,352513,136,2138
55405,2013-01-03,15,354919,842,2844
55406,2013-01-03,15,354971,996,2998
55407,2013-01-03,15,355091,470,2472
55408,2013-01-03,15,357961,13,2015
55409,2013-01-03,15,357962,673,2675
55410,2013-01-03,15,357996,264,2266
55411,2013-01-03,15,358096,456,2458
55412,2013-01-03,15,358134,195,2197
55413,2013-01-03,15,358231,421,2423
55414,2013-01-03,15,358232,660,2662
55415,2013-01-03,15,358272,293,2295
55416,2013-01-03,15,358515,811,2813
55417,2013-01-03,15,358519,542,2544
55418,2013-01-03,15,361502,66,2068
55419,2013-01-03,15,362548,606,2608
55420,2013-01-03,15,363049,859,2861
